,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
474,1652,0.0,2.0,1196,298,25.330882352941178,499,2000.0,1652,5330,41.0,0.0,48,5,8,1494,103.74193548387096,2000,2000,0,1,0,1,0,0,0,1,0,1,0,0,251000
856,1026,0.0,3.0,505,0,25.330882352941178,576,1981.0,1026,10970,70.04995836802665,0.0,0,6,6,940,103.74193548387096,1978,1978,0,1,0,1,0,0,0,0,1,0,0,1,147000
747,1320,1320.0,4.0,0,1240,25.330882352941178,0,1950.0,0,11700,65.0,0.0,0,7,7,1240,103.74193548387096,1880,2003,1,0,0,0,0,1,0,0,1,0,1,0,265979
252,798,842.0,3.0,0,798,25.330882352941178,520,2004.0,1640,8366,65.0,0.0,45,5,6,798,103.74193548387096,2004,2004,1,0,0,0,0,1,0,1,0,0,1,0,173000
21,1108,0.0,3.0,0,637,25.330882352941178,280,1930.0,1108,7449,57.0,0.0,0,7,7,637,103.74193548387096,1930,1950,1,0,0,0,0,1,0,0,1,0,1,0,139400
1337,693,0.0,2.0,0,693,0.0,0,1978.5061638868744,693,4118,0.0,0.0,20,4,4,693,103.74193548387096,1941,1950,1,0,0,0,0,1,1,0,0,1,0,0,52500
459,979,224.0,3.0,185,524,25.330882352941178,352,1950.0,1203,7015,70.04995836802665,161.0,0,4,5,709,103.74193548387096,1950,1950,1,0,0,0,1,0,0,0,1,0,1,0,110000
1184,1572,0.0,3.0,1159,413,25.330882352941178,0,1963.0,1572,0,50.0,226.0,263,4,5,1572,103.74193548387096,1963,1963,0,1,0,0,1,0,0,1,0,0,0,1,186700
276,1560,0.0,3.0,0,1560,25.330882352941178,573,2003.0,1560,9196,0.0,0.0,150,5,7,1560,103.74193548387096,2003,2003,1,0,0,0,0,1,1,0,0,0,1,0,201000
955,979,979.0,4.0,484,495,25.330882352941178,492,1946.0,1958,7136,82.0,423.0,0,6,6,979,103.74193548387096,1946,1950,1,0,0,0,1,0,0,0,1,0,0,1,145000
1215,894,0.0,3.0,180,340,25.330882352941178,384,1966.0,894,7094,99.0,0.0,0,5,5,894,103.74193548387096,1966,1966,1,0,0,0,1,0,0,0,1,0,0,1,125000
385,1269,0.0,2.0,24,1232,25.330882352941178,430,2004.0,1269,3182,43.0,16.0,20,5,8,1256,146.0,2004,2005,1,0,0,1,0,0,1,0,0,0,1,0,192000
805,1428,0.0,3.0,0,1417,25.330882352941178,554,2008.0,1428,12274,91.0,256.0,60,5,7,1417,103.74193548387096,2008,2008,1,0,0,0,0,1,0,1,0,1,0,0,227680
1437,0,0.0,2.0,0,596,25.330882352941178,774,2008.0,1932,12444,96.0,426.0,66,5,8,0,103.74193548387096,2008,2008,0,1,0,1,0,0,1,0,0,1,0,0,394617
343,1684,0.0,2.0,28,1656,25.330882352941178,564,2005.0,1684,8849,63.0,616.0,72,5,9,1684,103.74193548387096,2005,2005,1,0,0,1,0,0,0,1,0,1,0,0,266000
769,1690,1589.0,4.0,0,234,25.330882352941178,841,2003.0,0,0,47.0,603.0,36,5,8,1650,103.74193548387096,2003,2003,0,1,1,0,0,0,1,0,0,1,0,0,538000
1332,816,0.0,2.0,690,126,25.330882352941178,288,1958.0,816,8877,67.0,0.0,0,6,4,816,103.74193548387096,1938,1958,0,1,1,0,0,0,0,0,1,0,0,1,100000
130,1216,941.0,4.0,445,479,25.330882352941178,487,1966.0,2157,14200,88.0,309.0,66,6,7,924,103.74193548387096,1966,1966,1,0,0,0,1,0,0,0,1,0,1,0,226000
871,804,878.0,3.0,505,299,25.330882352941178,523,1998.0,1682,8750,70.0,116.0,77,5,6,804,103.74193548387096,1998,1998,1,0,0,1,0,0,0,1,0,0,1,0,200500
1123,698,0.0,2.0,0,698,25.330882352941178,0,1978.5061638868744,698,9405,50.0,0.0,200,9,5,698,0.0,1947,2008,1,0,0,0,0,1,1,0,0,0,0,1,118000
1396,1687,0.0,3.0,353,60,50.0,572,1966.0,1687,0,70.04995836802665,0.0,0,5,5,747,103.74193548387096,1948,1950,0,1,1,0,0,0,0,0,1,0,0,1,160000
87,612,612.0,2.8692138133725202,0,612,25.330882352941178,528,2009.0,1224,3951,40.0,76.0,234,5,6,612,103.74193548387096,2009,2009,0,1,0,0,0,1,0,1,0,0,1,0,164500
330,1728,348.5240174672489,0.0,40,1424,25.330882352941178,352,2002.0,1728,10624,70.04995836802665,84.0,0,4,5,1728,103.74193548387096,1964,1964,1,0,0,1,0,0,0,0,1,0,0,1,119000
1238,1141,0.0,3.0,0,1141,25.330882352941178,484,2005.0,1141,13072,63.0,0.0,0,5,6,1141,103.74193548387096,2005,2005,1,0,0,0,0,1,0,0,1,0,0,1,142500
466,1277,0.0,2.0,778,499,0.0,526,1970.0,1277,10628,85.0,0.0,0,5,7,1277,0.0,1970,1970,0,1,0,1,0,0,0,0,1,0,0,1,167000
121,772,351.0,3.0,0,732,25.330882352941178,264,1979.0,1123,6060,50.0,0.0,0,5,4,732,103.74193548387096,1939,1950,1,0,0,0,0,1,0,0,1,0,0,1,100000
1044,0,0.0,4.0,1104,1420,25.330882352941178,542,1981.0,0,9600,80.0,0.0,120,5,8,0,103.74193548387096,1981,1981,1,0,1,0,0,0,1,0,0,0,1,0,278000
1095,1314,0.0,3.0,24,1290,25.330882352941178,440,2006.0,1314,9317,78.0,0.0,22,5,6,1314,103.74193548387096,2006,2006,1,0,0,1,0,0,0,1,0,0,1,0,176432
1130,1328,653.0,4.0,622,500,25.330882352941178,576,1981.0,1981,7804,65.0,0.0,44,3,4,1122,431.0,1928,1950,1,0,1,0,0,0,0,0,1,0,1,0,135000
1294,864,0.0,2.0,167,697,25.330882352941178,572,1957.0,864,8172,60.0,0.0,0,7,5,864,103.74193548387096,1955,1990,1,0,0,0,1,0,0,0,1,0,0,1,115000
860,912,514.0,3.0,0,912,25.330882352941178,216,1925.0,1426,7642,55.0,0.0,240,8,7,912,103.74193548387096,1918,1998,1,0,0,0,0,1,0,0,1,0,1,0,189950
1126,1555,0.0,2.0,0,1373,25.330882352941178,660,2007.0,1555,3684,53.0,130.0,20,5,7,1373,103.74193548387096,2007,2007,1,0,0,0,0,1,1,0,0,0,1,0,174000
